Electricity demand Colombia 2013 [MW],Electricity demand Colombia 2015 [MW],Electricity demand Colombia 2014 [MW],Electricity demand Colombia 2016 [MW],Electricity demand Colombia 2012 [MW],Daily natural water inflows time series 2010 [GW],Daily natural water inflows time series 2009 [GW],Daily natural water inflows time series 2014 [GW],Daily natural water inflows time series 2012 [GW],Daily natural water inflows time series 2016 [GW],Daily natural water inflows time series 2007 [GW],Table 1, Installed capacity in Colombia 2006-2016,Daily natural water inflows time series 2011 [GW],Daily natural water inflows time series 2006 [GW],Daily natural water inflows time series 2015 [GW],Hourly average hydropower generation ENSO-NINO [MW],Hourly hydropower generation 2014 [MW],Daily natural water inflows time series 2013 [GW],Daily natural water inflows time series 2008 [GW],Hourly average hydropower generation ENSO-NINA [MW],3, Wind_generation_Colombia2014 - Installed cap, 19,5 MW,6, Wind_generation_ENSO-NINO,5, Solar_generation_ENSO- NINA,2, Estimated Wind generation - Installed cap, 658 MW,1, Estimated Solar PV generation - Installed cap, 520 MW,4, Solar_generation_ENSO-NINO,7, Wind_generation_ENSO-NINA,ExportsTotal 2012 MW,ExportsTotal 2016 MW,ImportsTotal 2015 MW,ExportsTotal 2014 MW,ImportsTotal 2013 MW,ExportsTotal 2013 MW,ImportsTotal 2012 MW,ImportsTotal 2016 MW,ExportsTotal 2015 MW,ImportsTotal 2014 MW
8172.0,8461.17,8214.32313,6613.31,7585.0,,,,,,,,,,,,4910.947,5692.15456,,,5942.02334,10.11537,,,,362.78,,226.2,,41.77,,,235.39,,,172.86,,374.18,,71.39,0.31,0.0,50.53,0.0,399.0,0.0,0.0,2.2,0.0
8230.0,8267.67,8134.71372,6473.61,7554.0,,,,,,,,,,,,4677.093,5689.08595,,,5911.40686,10.54453,,,,407.25,,238.9,,68.66,,,250.95,,,224.62,,376.8,,72.67,1.88,0.0,51.52,0.0,401.68,0.0,0.0,1.23,0.0
8377.0,8091.4,8269.01375,6299.16,7682.0,,,,,,,,,,,,4483.016,5802.75038,,,6015.60168,11.28644,,,,440.46,,227.07,,101.66,,,208.58,,,212.02,,387.05,,72.89,0.03,0.0,50.4,0.0,419.88,0.0,0.0,1.39,0.0
8427.0,7985.58,8277.3991,6235.08,7700.0,,,,,,,,,,,,4389.757,5746.99827,,,5985.94038,11.59596,,,,408.77,,196.25,,138.02,,,166.58,,,198.58,,468.16,,73.77,0.91,0.0,49.97,0.0,434.12,0.0,0.0,1.26,0.0
8340.0,7817.81,8209.40883,6172.94,7632.0,,,,,,,,,,,,4282.155,5689.39354,,,5926.606405,11.21871,,,,397.47,,133.96,,124.61,,,131.06,,,149.13,,483.29,,70.07,5.54,0.0,50.68,0.0,455.37,0.0,0.0,1.23,0.0
8338.0,7814.12,8142.54148,6215.56,7631.0,,,,,,,,,,,,4322.957,5654.22286,,,5972.179985,11.21877,,,,378.5,,83.21,,113.54,,,83.82,,,91.75,,458.2,,70.27,3.94,0.0,51.49,0.0,475.16,0.0,0.0,1.45,0.0
9111.0,8774.61,8940.49486,7102.6,8873.0,,,,,,,,,,,,5356.727,6561.74033,,,6957.425025,8.60207,,,,370.71,,28.79,,104.73,,,24.9,,,25.97,,399.82,,123.84,12.36,0.0,173.26,0.0,442.63,0.0,148.19,80.85,0.0
9248.0,8997.25,9100.96777,7476.62,8942.0,,,,,,,,,,,,5760.548,6724.38157,,,7298.519065,5.95127,,,,311.99,,0.0,,128.68,,,0.0,,,0.02,,340.65,,123.2,60.06,0.0,160.41,0.0,442.67,0.0,147.57,111.27,0.0
8915.0,8767.83,8672.78703,7302.86,8643.0,,,,,,,,,,,,5605.939,6292.0332,,,6950.1035,5.60633,,,,292.69,,0.0,,160.21,,,0.0,,,0.0,,341.8,,80.39,34.99,0.0,115.06,0.0,467.16,0.0,170.11,97.76,0.0
8276.0,8194.32,8083.99245,6904.81,7707.0,,,,,,,,,,,,5087.375,5715.9947,,,6228.050555,3.92507,,,,304.1,,0.0,,194.62,,,0.0,,,0.0,,316.28,,74.9,0.15,0.0,13.61,0.0,388.31,0.0,197.38,0.76,0.0
7327.0,7620.11,7337.46311,6342.99,6799.0,,,,,,,,,,,,4486.317,5052.27785,,,5331.743845,4.09851,,,,258.54,,0.0,,195.21,,,0.0,,,0.0,,310.4,,64.36,0.12,0.0,1.59,0.86,266.5,0.0,119.19,3.72,0.0
6424.0,7035.13,6656.80025,5820.81,6016.0,,,,,,,,,,,,3870.178,4481.64779,,,4588.036495,3.81104,,,,272.34,,0.0,,215.58,,,0.0,,,0.0,,245.48,,4.02,0.09,0.0,0.0,0.34,111.85,0.59,0.16,2.4,1.39
5925.0,6573.27,6163.47364,5407.97,5526.0,,,,,,,,,,,,3495.351,4330.61259,,,4067.4495,1.76431,,,,269.07,,0.0,,267.68,,,0.0,,,0.0,,238.25,,0.41,0.09,13.41,0.0,0.0,94.87,0.61,174.34,3.01,0.48
5732.0,6260.12,5932.57993,5167.93,5315.0,,,,,,,,,,,,3283.132,4127.29143,,,3923.492055,1.00178,,,,299.91,,0.0,,238.38,,,0.0,,,0.0,,262.62,,0.0,0.09,39.55,0.73,0.0,92.19,0.13,343.62,1.36,0.0
5594.0,5990.17,5779.48048,5079.22,5187.0,,,,,,,,,,,,3095.544,4034.71527,,,3865.70873,1.226,,,,310.61,,0.0,,211.7,,,0.0,,,0.0,,229.24,,0.0,0.09,49.11,1.05,0.0,89.71,0.0,356.61,0.48,0.0
5525.0,5865.29,5710.98617,5027.07,5191.0,,,,,,,,,,,,3031.47,4055.9204,,,3871.199275,0.95773,,,,280.85,,0.0,,187.37,,,0.0,,,0.0,,211.64,,0.75,0.12,52.21,0.33,1.13,88.09,0.05,354.8,0.39,0.0
5752.0,5782.76,5837.43168,5030.77,5457.0,,,,,,,,,,,,3127.849,4133.89331,,,4069.30061,1.3711,,,,277.3,,0.0,,136.37,,,0.0,,,0.0,,229.37,,0.87,0.09,50.11,1.62,0.0,91.36,0.0,356.77,0.49,0.0
6378.0,5661.6,6005.9587,4997.21,6205.0,,,,,,,,,,,,3459.795,4222.77691,,,4815.65893,0.89597,,,,288.07,,0.0,,91.63,,,0.0,,,0.0,,196.84,,1.57,0.12,17.45,1.73,0.0,102.91,0.0,354.1,0.48,0.0
6743.0,5536.82,6217.23345,4985.76,6392.0,,,,,,,,,,,,3651.352,4424.38283,,,5025.585965,2.23691,,,,276.93,,0.0,,57.19,,,0.0,,,0.0,,205.77,,0.28,0.12,2.47,0.02,0.75,233.49,0.62,357.78,0.45,0.0
7171.0,5969.69,6778.07133,5384.66,6667.0,,,,,,,,,,,,4008.159,4983.25829,,,5178.719355,2.23534,,,,308.59,,4.07,,46.78,,,2.87,,,4.14,,277.54,,2.26,0.12,0.0,2.06,0.0,275.93,0.0,262.73,0.36,0.0
7776.0,6489.27,7289.00395,5916.21,7103.0,,,,,,,,,,,,4445.851,5500.70084,,,5554.93734,1.46231,,,,311.69,,38.01,,42.68,,,32.21,,,37.76,,293.75,,0.56,0.09,0.0,2.36,0.0,394.54,0.0,204.79,0.33,0.0
8082.0,6802.98,7617.98639,6359.1,7380.0,,,,,,,,,,,,4706.307,5833.27573,,,5824.91001,3.38848,,,,340.57,,103.08,,47.03,,,102.01,,,79.78,,256.68,,0.68,0.09,0.0,1.48,0.0,429.18,0.0,198.3,1.85,0.0
8323.0,7029.35,7907.77663,6733.15,7664.0,,,,,,,,,,,,4923.584,6113.90484,,,6095.56621,8.45393,,,,321.27,,179.98,,37.51,,,164.17,,,136.04,,212.33,,1.05,2.6,0.0,0.7,0.0,425.45,0.0,105.73,2.26,0.0
8513.0,7165.5,8035.43438,6953.02,7869.0,,,,,,,,,,,,5063.409,6235.33827,,,6296.022825,9.09496,,,,378.1,,203.31,,37.05,,,202.9,,,185.74,,298.67,,58.81,1.63,0.0,0.89,0.0,433.39,0.0,98.74,1.73,0.0
8281.0,7115.15,7944.7594,7037.46,7653.0,,,,,,,,,,,,4930.608,6117.13617,,,6015.728275,9.20039,,,,436.91,,224.27,,44.82,,,222.21,,,225.04,,367.06,,61.92,2.33,0.0,1.61,0.0,438.99,0.0,100.12,0.24,0.0
8236.0,7001.7,7675.84955,6968.14,7609.0,,,,,,,,,,,,4926.072,5846.25562,,,5908.548065,10.03391,,,,399.52,,223.18,,34.65,,,243.72,,,258.34,,336.85,,63.02,2.12,0.0,1.25,0.0,442.4,1.19,97.59,0.21,0.0
8408.0,6827.28,7477.12682,6782.72,7745.0,,,,,,,,,,,,4911.4,5678.60414,,,6061.050035,10.10165,,,,405.46,,213.16,,43.42,,,237.15,,,247.25,,446.85,,63.35,5.29,0.0,1.35,0.0,444.8,0.0,97.34,1.95,0.0
8411.0,6710.74,7418.38549,6703.25,7771.0,,,,,,,,,,,,4856.196,5623.87198,,,6086.297935,7.91817,,,,414.17,,201.13,,70.59,,,197.33,,,218.83,,496.21,,63.44,0.09,0.51,2.27,0.0,443.06,0.0,98.91,1.99,0.0
8353.0,6636.09,7281.4154,6599.4,7725.0,,,,,,,,,,,,4778.267,5478.23114,,,5971.885405,11.13225,,,,416.56,,134.69,,74.96,,,146.94,,,136.67,,505.87,,60.91,0.12,1.93,1.77,0.0,456.6,0.0,99.44,1.77,0.0
8342.0,6765.98,7274.77249,6620.99,7711.0,,,,,,,,,,,,4942.292,5479.00027,,,5932.58573,9.93783,,,,382.01,,76.69,,89.69,,,88.84,,,75.47,,497.4,,54.07,0.12,0.0,1.91,0.0,489.88,0.0,98.38,1.05,0.0
9014.0,7779.88,8145.44256,7740.07,8867.0,,,,,,,,,,,,5918.727,6346.34901,,,6882.58172,9.26555,,,,350.8,,21.59,,113.42,,,24.12,,,27.16,,372.63,,75.76,0.12,0.0,56.37,0.0,446.4,0.0,4.53,47.7,0.0
9197.0,8234.86,8472.19647,8044.69,8989.0,,,,,,,,,,,,6248.487,6666.17235,,,7133.159945,8.07603,,,,290.33,,0.0,,126.19,,,0.0,,,0.01,,282.4,,109.82,0.73,0.0,51.84,0.0,443.6,0.0,85.68,90.74,0.0
8905.0,8104.87,8166.75176,7735.3,8677.0,,,,,,,,,,,,6007.246,6361.61305,,,6778.675135,9.08572,,,,279.26,,0.0,,149.44,,,0.0,,,0.0,,257.49,,78.93,0.12,0.84,10.13,0.0,478.68,0.0,91.03,29.49,0.0
8306.0,7741.63,7661.83732,7202.89,7808.0,,,,,,,,,,,,5470.21,5860.42796,,,6162.739585,6.09452,,,,265.36,,0.0,,175.87,,,0.0,,,0.0,,302.51,,73.07,0.63,0.61,1.56,0.0,446.91,0.0,192.67,1.26,0.0
7521.0,7262.76,6978.71351,6527.5,6902.0,,,,,,,,,,,,4752.501,5177.39675,,,5205.552215,4.7489,,,,260.33,,0.0,,164.57,,,0.0,,,0.0,,284.29,,64.92,0.15,0.0,0.4,0.0,396.04,1.09,199.79,2.91,0.0
6620.0,6702.96,6392.61215,5797.99,6100.0,,,,,,,,,,,,4032.61,4643.32944,,,4477.208475,2.64826,,,,239.95,,0.0,,154.79,,,0.0,,,0.0,,226.9,,0.25,0.15,0.0,0.24,0.0,263.28,0.82,342.53,3.07,0.0
6050.0,6300.01,5957.31394,5378.98,5531.0,,,,,,,,,,,,3678.595,4354.96273,,,4102.47481,1.4762,,,,214.95,,0.0,,147.61,,,0.0,,,0.0,,213.84,,0.0,0.15,0.0,0.19,0.84,114.84,0.86,356.81,0.42,0.0
5758.0,5922.73,5685.83062,5195.51,5316.0,,,,,,,,,,,,3552.26,4086.02367,,,3927.38065,1.3744,,,,204.62,,0.0,,120.37,,,0.0,,,0.0,,211.28,,0.0,0.12,0.0,0.36,0.93,97.48,1.61,357.8,0.48,0.0
5586.0,5828.56,5474.27248,5160.59,5213.0,,,,,,,,,,,,3472.732,3828.44834,,,3816.161445,1.13917,,,,171.89,,0.0,,92.77,,,0.0,,,0.0,,164.73,,0.64,0.12,0.0,1.05,0.54,94.86,3.25,354.83,0.48,0.0
5551.0,5823.74,5358.87051,5202.82,5201.0,,,,,,,,,,,,3455.441,3709.24912,,,3806.41201,1.31327,,,,180.53,,0.0,,67.1,,,0.0,,,0.0,,133.65,,0.98,0.12,0.07,0.52,0.32,93.15,0.0,356.69,0.42,0.0
5660.0,6119.65,5328.21614,5466.52,5477.0,,,,,,,,,,,,3580.805,3678.06878,,,4020.26059,0.91154,,,,234.48,,0.0,,39.17,,,0.0,,,0.0,,116.56,,1.22,0.12,2.72,0.62,0.0,93.59,0.0,356.57,0.45,0.0
5811.0,6774.39,5260.77855,6084.44,6221.0,,,,,,,,,,,,4160.811,3611.61014,,,4485.568685,0.40418,,,,208.03,,0.0,,21.68,,,0.0,,,0.0,,172.4,,2.64,0.12,0.0,0.59,0.0,93.23,0.0,354.04,0.48,0.0
6005.0,6988.76,5210.41794,6238.42,6408.0,,,,,,,,,,,,4345.396,3399.45997,,,4725.804645,0.71094,,,,219.74,,0.0,,18.48,,,0.0,,,0.0,,233.65,,0.41,0.15,3.78,0.16,1.11,94.51,0.0,231.9,3.25,0.0
6592.0,7503.59,5551.87056,6606.36,6667.0,,,,,,,,,,,,4762.182,3671.44697,,,5032.390615,2.0981,,,,280.81,,3.33,,33.86,,,3.56,,,2.83,,272.94,,2.87,0.3,0.0,1.67,0.0,101.49,0.0,248.84,0.33,0.0
7208.0,8112.02,5955.31876,7202.3,7113.0,,,,,,,,,,,,5305.781,4078.38752,,,5395.663715,1.77716,,,,319.59,,37.28,,60.26,,,34.65,,,39.79,,245.97,,1.28,0.18,0.0,2.78,0.0,112.62,0.0,282.12,1.81,0.0
7554.0,8474.07,6277.82654,7498.18,7392.0,,,,,,,,,,,,5646.593,4431.15308,,,5652.998735,1.83833,,,,316.38,,97.73,,97.39,,,90.97,,,107.65,,245.67,,0.0,0.15,0.0,1.9,0.0,118.48,0.0,303.27,2.42,0.0
8010.0,8796.41,6535.17767,7752.61,7662.0,,,,,,,,,,,,5937.342,4719.90629,,,5975.27907,3.27006,,,,322.12,,147.66,,39.05,,,153.43,,,179.03,,358.23,,3.0,0.06,0.0,2.1,0.0,293.47,0.0,184.35,8.76,0.0
8251.0,9073.1,6659.11397,8082.65,7838.0,,,,,,,,,,,,6199.949,4839.18614,,,6099.467035,9.12012,,,,336.09,,198.55,,20.25,,,222.71,,,221.09,,435.3,,58.97,2.32,0.0,0.99,0.0,360.92,0.0,150.51,51.33,0.0
8152.0,8865.87,6641.61626,7917.47,7605.0,,,,,,,,,,,,5940.8,4722.15891,,,5915.61665,9.18116,,,,365.54,,191.44,,30.73,,,250.97,,,246.3,,455.71,,78.86,1.11,0.0,2.34,0.0,362.51,0.0,190.29,34.47,0.0
7874.0,8921.13,6491.97712,7875.29,7567.0,,,,,,,,,,,,5879.535,4514.23941,,,5791.525225,7.34791,,,,396.66,,189.4,,44.76,,,257.84,,,228.31,,461.84,,81.56,2.13,0.0,1.27,0.0,341.96,0.0,116.06,8.78,0.0
7599.0,9251.06,6322.79396,8043.91,7701.0,,,,,,,,,,,,6167.085,4345.40192,,,5812.538885,7.66859,,,,416.87,,198.0,,63.46,,,238.63,,,242.58,,474.72,,82.73,1.13,0.0,2.0,0.0,301.32,0.0,92.79,176.99,0.0
7453.0,9266.48,6211.78747,8102.1,7752.0,,,,,,,,,,,,6207.584,4222.98967,,,5739.990965,9.80435,,,,399.46,,177.39,,86.96,,,212.6,,,198.75,,484.6,,76.72,1.04,0.0,0.72,0.0,298.31,0.0,78.55,182.44,0.0
7263.0,9035.86,6150.84142,7979.97,7740.0,,,,,,,,,,,,6105.5,4184.27239,,,5646.31944,11.55887,,,,340.54,,139.44,,50.48,,,147.53,,,129.48,,392.26,,76.48,0.06,0.0,2.22,0.0,264.56,0.0,80.63,104.41,0.0
7354.0,8806.15,6263.09705,7830.36,7709.0,,,,,,,,,,,,6025.425,4317.52351,,,5653.89316,8.90221,,,,317.9,,69.25,,41.04,,,87.65,,,79.6,,393.21,,77.0,0.06,0.0,1.69,0.0,310.24,0.0,123.15,57.97,0.0
8409.0,9520.07,7150.59919,8611.72,8814.0,,,,,,,,,,,,6849.788,5221.52255,,,6691.220965,7.57473,,,,360.18,,20.58,,50.86,,,20.28,,,27.01,,284.1,,84.38,0.06,0.0,1.43,0.0,422.42,0.0,22.11,69.46,0.0
8748.0,9786.46,7661.72506,8863.08,8953.0,,,,,,,,,,,,7083.278,5689.64198,,,6957.970925,6.64122,,,,307.57,,0.0,,70.95,,,0.0,,,0.01,,236.07,,87.06,8.8,0.0,1.45,0.0,438.09,0.0,0.0,82.78,0.0
8470.0,9682.07,7585.32767,8570.38,8573.0,,,,,,,,,,,,6805.646,5624.71124,,,6731.05436,6.21514,,,,310.04,,0.0,,98.51,,,0.0,,,0.0,,166.1,,85.34,6.75,0.0,0.15,0.0,459.17,0.0,0.0,179.08,0.0
7888.0,8943.56,7259.44746,8040.6,7745.0,,,,,,,,,,,,6019.939,5313.72905,,,6106.785735,5.44612,,,,310.74,,0.0,,128.39,,,0.0,,,0.0,,151.49,,79.45,0.06,0.0,1.64,0.0,369.31,0.0,77.98,88.16,0.0
7199.0,8052.52,6672.50734,7033.03,6904.0,,,,,,,,,,,,5017.895,4726.7322,,,5225.10262,3.47481,,,,308.99,,0.0,,130.76,,,0.0,,,0.0,,164.75,,70.75,0.12,0.0,1.69,0.0,287.87,0.0,270.12,48.57,0.0
6421.0,7276.12,6100.67802,6303.28,6117.0,,,,,,,,,,,,4090.117,4134.73052,,,4500.18016,2.20441,,,,271.64,,0.0,,142.15,,,0.0,,,0.0,,180.89,,7.1,0.09,0.0,0.76,0.02,185.46,0.94,238.7,0.57,0.0
5963.0,6779.14,5712.06495,6042.64,5564.0,,,,,,,,,,,,3529.964,3771.32165,,,4097.234885,1.27591,,,,222.3,,0.0,,164.9,,,0.0,,,0.0,,158.98,,0.54,0.15,0.07,0.13,42.77,193.51,0.23,223.19,1.69,0.0
5705.0,6529.75,5497.96936,5929.36,5325.0,,,,,,,,,,,,3371.856,3576.61103,,,3879.165435,1.47906,,,,214.85,,0.0,,142.79,,,0.0,,,0.0,,132.47,,1.16,0.12,58.33,0.54,76.95,186.59,0.18,222.82,0.48,0.0
5468.0,6369.8,5394.55033,5804.67,5217.0,,,,,,,,,,,,3357.086,3505.03186,,,3707.5087,1.60241,,,,191.83,,0.0,,120.32,,,0.0,,,0.0,,140.27,,0.03,0.16,16.94,0.0,22.66,165.81,0.0,191.25,0.94,1.79
5252.0,6362.57,5366.18093,5792.57,5173.0,,,,,,,,,,,,3281.947,3444.78943,,,3653.51091,1.54513,,,,204.72,,0.0,,98.55,,,0.0,,,0.0,,128.2,,0.55,1.13,72.65,0.0,0.13,93.9,0.17,197.98,0.42,0.85
5283.0,6641.41,5674.93412,6042.6,5468.0,,,,,,,,,,,,3473.622,3682.66944,,,3840.297645,1.11522,,,,197.1,,0.0,,58.83,,,0.0,,,0.0,,175.01,,1.71,0.12,79.29,0.05,54.88,93.27,0.46,223.96,0.55,0.0
5174.0,7168.53,6316.00418,6531.25,6165.0,,,,,,,,,,,,4177.639,4305.99389,,,4152.392975,1.79773,,,,221.73,,0.0,,30.6,,,0.0,,,0.0,,181.0,,2.17,0.12,0.0,0.97,60.2,93.04,0.0,238.77,2.28,0.0
5089.0,7316.01,6574.06244,6635.45,6384.0,,,,,,,,,,,,4345.81,4537.18979,,,4251.505555,2.33701,,,,270.32,,0.0,,18.72,,,0.0,,,0.0,,103.09,,1.79,0.15,0.0,0.0,59.6,92.68,0.0,78.0,0.42,1.26
5447.0,7800.28,6982.41221,7048.91,6640.0,,,,,,,,,,,,4728.295,4914.87177,,,4539.648185,1.22628,,,,297.04,,1.94,,17.98,,,3.61,,,4.24,,91.36,,2.21,0.3,0.0,1.25,41.23,100.39,0.0,19.7,4.37,0.0
5979.0,8447.86,7548.15485,7514.9,7118.0,,,,,,,,,,,,5254.539,5440.99999,,,4927.709725,0.50126,,,,284.76,,31.33,,19.62,,,35.56,,,39.74,,125.9,,3.35,0.18,0.0,0.91,0.0,191.96,0.0,8.94,104.84,0.0
6298.0,8891.86,7936.26999,7791.77,7391.0,,,,,,,,,,,,5643.418,5802.26529,,,5183.457325,0.45725,,,,301.84,,97.69,,24.59,,,104.04,,,105.37,,130.78,,0.86,0.15,0.0,55.04,0.01,220.56,0.0,128.09,198.95,0.0
6544.0,9319.74,8275.26411,8240.9,7711.0,,,,,,,,,,,,6109.503,6131.93468,,,5388.89588,0.64909,,,,323.16,,147.5,,11.28,,,160.24,,,143.97,,76.34,,2.29,0.06,0.0,61.19,0.0,248.53,0.0,149.06,302.02,0.0
6678.0,9509.58,8552.3692,8414.0,7919.0,,,,,,,,,,,,6334.733,6386.82809,,,5617.137485,3.42583,,,,369.22,,181.85,,17.8,,,193.08,,,184.27,,101.13,,45.8,10.07,0.0,61.59,0.0,258.6,0.0,165.48,308.46,0.0
6638.0,9210.08,8357.39338,8115.79,7702.0,,,,,,,,,,,,6021.055,6187.18789,,,5441.063995,10.85521,,,,366.22,,205.8,,39.28,,,232.52,,,218.09,,64.37,,73.26,0.03,0.0,59.45,0.0,250.68,0.0,146.76,305.28,0.0
6458.0,9258.22,8362.66246,8270.12,7621.0,,,,,,,,,,,,6045.311,6177.29449,,,5361.628285,14.31035,,,,356.23,,241.82,,61.38,,,257.72,,,221.65,,187.25,,111.99,0.06,0.0,62.11,0.0,225.45,0.0,94.03,327.54,0.0
6271.0,9527.12,8505.84537,8476.97,7756.0,,,,,,,,,,,,6274.676,6312.9911,,,5340.943715,14.00807,,,,385.93,,212.53,,88.56,,,240.45,,,223.95,,324.68,,148.27,3.5,0.0,60.83,0.0,216.5,0.0,84.44,334.74,0.0
6145.0,9556.94,8491.03011,8518.01,7759.0,,,,,,,,,,,,6289.878,6290.15598,,,5243.602905,14.85313,,,,412.25,,180.25,,119.57,,,210.88,,,194.55,,293.3,,141.78,7.83,0.0,62.12,0.0,210.22,0.0,127.11,334.05,0.0
6054.0,9382.36,8398.15521,8319.96,7673.0,,,,,,,,,,,,6080.802,6175.81673,,,5203.10371,11.92543,,,,413.19,,136.35,,101.17,,,154.5,,,155.09,,280.93,,139.27,0.06,0.0,61.56,0.0,200.08,0.0,8.1,330.64,0.0
6154.0,9054.25,8151.30755,8011.95,7633.0,,,,,,,,,,,,5927.194,5954.06725,,,5255.605975,11.3137,,,,377.29,,78.78,,101.61,,,88.69,,,71.56,,300.26,,145.11,0.06,0.0,60.38,0.0,239.27,0.0,89.5,225.55,0.0
7272.0,9582.59,8930.20115,8883.96,8757.0,,,,,,,,,,,,6654.316,6559.59352,,,6220.492475,11.08707,,,,379.21,,21.54,,114.45,,,15.0,,,20.06,,267.33,,166.18,0.65,0.0,78.99,0.0,424.11,0.0,4.08,109.14,0.0
7757.0,9837.96,9270.89558,9233.35,8842.0,,,,,,,,,,,,6843.778,6794.00749,,,6609.676135,8.19438,,,,379.21,,0.0,,148.0,,,0.0,,,0.0,,247.85,,171.23,9.21,0.0,101.85,0.0,492.91,0.0,0.0,100.0,0.0
7595.0,9575.78,8933.56535,8935.33,8519.0,,,,,,,,,,,,6507.081,6465.05127,,,6342.39212,4.92419,,,,350.29,,0.0,,185.06,,,0.0,,,0.0,,237.18,,171.14,7.82,0.0,73.27,0.0,493.84,0.0,0.0,101.83,0.0
7232.0,9121.36,8244.01097,8345.22,7661.0,,,,,,,,,,,,5971.93,5755.58596,,,5857.368995,3.60357,,,,302.85,,0.0,,222.41,,,0.0,,,0.0,,193.98,,169.02,0.62,0.0,16.76,0.0,439.62,0.0,0.94,179.52,0.0
6697.0,8121.38,7335.9433,7406.53,6906.0,,,,,,,,,,,,4963.996,4839.83057,,,4987.28336,3.82941,,,,294.68,,0.0,,216.24,,,0.0,,,0.0,,152.7,,145.16,0.12,0.0,0.97,0.0,361.43,0.0,0.0,49.49,0.0
6166.0,7281.16,6583.17266,6821.49,6170.0,,,,,,,,,,,,4095.971,4081.02195,,,4299.386175,4.90303,,,,280.34,,0.0,,210.85,,,0.0,,,0.0,,98.69,,7.15,0.09,0.0,1.44,0.0,218.86,1.17,159.26,0.54,0.0
5633.0,6782.89,6133.197,6393.53,5693.0,,,,,,,,,,,,3726.27,3827.61225,,,3922.06668,4.93833,,,,274.37,,0.0,,204.52,,,0.0,,,0.0,,55.39,,2.26,0.12,0.74,2.25,38.29,101.93,0.0,342.13,0.54,0.0
5400.0,6523.42,5912.73536,6167.94,5439.0,,,,,,,,,,,,3591.188,3711.72599,,,3739.42288,6.72701,,,,261.72,,0.0,,227.86,,,0.0,,,0.0,,74.52,,0.03,1.32,0.0,1.8,11.57,97.04,0.32,355.24,0.51,0.0
5231.0,6339.39,5786.84149,6052.29,5264.0,,,,,,,,,,,,3452.041,3600.56674,,,3643.310415,6.36877,,,,268.19,,0.0,,255.99,,,0.0,,,0.0,,42.26,,0.74,0.56,0.0,2.01,18.61,95.48,0.0,356.37,0.48,0.0
5141.0,6282.95,5761.78403,6014.73,5217.0,,,,,,,,,,,,3497.929,3600.84936,,,3649.331795,5.22168,,,,250.88,,0.0,,288.43,,,0.0,,,0.0,,29.47,,0.06,0.09,0.0,1.36,21.66,94.34,0.38,356.63,0.48,0.0
5165.0,6534.21,5997.6119,6277.89,5318.0,,,,,,,,,,,,3636.247,3631.09811,,,3904.62394,3.02398,,,,245.79,,0.0,,238.51,,,0.0,,,0.0,,53.31,,1.5,1.4,0.0,2.55,26.42,96.51,0.0,356.67,0.48,0.0
5138.0,7171.83,6631.46319,6775.9,5526.0,,,,,,,,,,,,4272.009,4083.00044,,,4602.32873,5.03346,,,,275.04,,0.0,,199.25,,,0.0,,,0.0,,68.86,,0.83,1.84,0.0,1.61,75.31,111.08,0.0,354.07,0.58,0.0
5036.0,7408.97,6811.25138,6910.91,5717.0,,,,,,,,,,,,4417.759,4255.00206,,,4857.34304,7.0536,,,,289.39,,0.0,,172.2,,,0.0,,,0.0,,89.95,,1.1,0.74,0.0,0.52,80.24,106.41,1.86,359.97,1.48,0.0
5509.0,7812.77,7208.39147,7295.69,6212.0,,,,,,,,,,,,4688.907,4628.91544,,,5134.287855,4.58056,,,,320.73,,2.62,,148.48,,,3.71,,,2.34,,103.69,,0.14,3.24,0.0,2.23,21.75,186.4,0.0,356.06,2.38,0.0
6168.0,8307.97,7695.57199,7828.24,6743.0,,,,,,,,,,,,5115.239,5079.16322,,,5541.76023,3.42976,,,,318.44,,30.11,,129.06,,,35.05,,,26.69,,82.78,,3.17,7.79,0.0,0.29,0.0,355.71,0.0,237.53,5.04,0.0
6718.0,8555.58,8095.18857,8142.81,7076.0,,,,,,,,,,,,5451.757,5468.35511,,,5794.04383,6.47997,,,,268.26,,89.56,,116.34,,,104.47,,,85.76,,107.83,,60.9,8.44,0.0,55.99,0.0,482.28,0.0,196.93,6.57,0.0
7055.0,8845.8,8453.1274,8517.25,7325.0,,,,,,,,,,,,5774.565,5829.5357,,,6111.40864,8.84645,,,,143.82,,136.44,,165.12,,,172.18,,,157.49,,108.23,,67.41,9.81,0.0,60.77,0.0,505.86,0.22,107.57,10.71,0.0
7254.0,9090.88,8684.53161,8725.14,7498.0,,,,,,,,,,,,5990.066,6056.3531,,,6347.39692,10.55766,,,,143.11,,189.25,,225.94,,,217.36,,,206.57,,103.57,,71.03,8.89,0.0,62.34,0.0,504.31,0.0,86.27,11.18,0.0
7349.0,8874.51,8432.91312,8534.3,7430.0,,,,,,,,,,,,5717.276,5794.88292,,,6102.371095,12.56842,,,,169.12,,172.32,,294.81,,,240.5,,,226.76,,242.16,,67.85,8.16,0.0,60.26,0.0,495.42,0.0,93.45,9.28,0.0
